name,Fermeture_Estivale,colors,longitude,latitude
Square Dagobert,Modification,orange,2.4889786999999615,48.83731569999999
Parc Watteau,Ouvert,green,2.484441,48.834092
Sanisette,Ouvert,green,2.47225990000004,48.8362574
Sanisette,Ouvert,green,2.4905860000000075,48.8321044
Fontaine,Fermé,red,2.472269800000049,48.81766289999999
WC,Ouvert,green,2.3561317,48.8119248
Fontaine,Fermé,red,2.3654559999999947,48.80898289999999
Fontaine,Fermé,red,2.432920899999999,48.7910297
Fontaine d'eau potable,Fermé,red,2.4129999,48.8156323
WC,Ouvert,green,2.3304878,48.8031666
Fontaine d'eau potable,Modification,orange,2.3425102,48.8072887
Parc du plateau,Fermé,red,2.5264657999999827,48.81716110000001
Fontaine,Fermé,red,2.39607060000003,48.8242867
Fontaine,Fermé,red,2.425236600000062,48.77498589999999
Fontaine,Fermé,red,2.3431035999999494,48.8088798
Cimetière Parisien de Thiais,Fermé,red,2.3684620000000223,48.764619
WC,Ouvert,green,2.3534929,48.797979
Fontaine d'eau potable,Fermé,red,2.3626009,48.8049754
Fontaine,Fermé,red,2.4083825999999817,48.7343524
Fontaine d'eau potable,Fermé,red,2.3944494,48.7928514
Fontaine d'eau potable,Fermé,red,2.385631,48.7456703
Fontaine d'eau potable,Fermé,red,2.396142300000065,48.74261809999999
WC,Ouvert,green,2.412892100000022,48.82207409999999
WC,Ouvert,green,2.4860956,48.8251361
WC,Ouvert,green,2.332959,48.807728
WC,Ouvert,green,2.424162,48.7603663
WC,Ouvert,green,2.32968,48.75306
Fontaine d'eau potable,Fermé,red,2.3889513,48.8057585
WC,Ouvert,green,2.3741378,48.8156403
WC,Ouvert,green,2.3872697,48.8135093
Fontaine d'eau potable,Modification,orange,2.3865716,48.816637
Fontaine d'eau potable,Modification,orange,2.3796406999999817,48.80712579999999
WC,Ouvert,green,2.474275,48.8244009
WC,Ouvert,green,2.3364033,48.7745897
WC,Ouvert,green,2.3551472,48.8073584
WC,Ouvert,green,2.4968445,48.8055152
WC,Ouvert,green,2.472152,48.8063116
Fontaine d'eau potable,Modification,orange,2.3516639,48.7973853
WC,Ouvert,green,2.3642438,48.7914091
WC,Ouvert,green,2.3864125,48.7898733
WC,Ouvert,green,2.3938575,48.7881674
Ligue de l'Enseignement du Val de Marne,Ouvert,green,2.423670099999981,48.805209
Association Lire pour Vivre,Fermé,red,2.4084322999999586,48.75003220000001
La Maison de la famille,Fermé,red,2.588809900000001,48.8032015
Maison de la Solidarité,Fermé,red,2.470003399999996,48.77968560000001
Médiathèque Aragon,Modification,orange,2.4147738000000345,48.7618352
Oﬃce Municipal de la Culture,Ouvert,green,2.444679599999972,48.8105436
Oﬃce Municipal des Migrants,Modification,orange,2.517704600000002,48.8125843
Restos du Coeur de Villiers-sur-Marne,Modification,orange,2.5411933999999974,48.83376459999999
Cours de Français - Saint-Mandé alphabétisation,Ouvert,green,2.424385099999995,48.84458519999999
Secours Catholique de Charenton-le-Pont,Fermé,red,2.4103317999999945,48.82396069999999
Secours Catholique de Choisy-le-Roi - Cours de français 1,Fermé,red,2.4200975999999628,48.7680077
Secours Catholique de Villejuif - Accueil et démarches,Fermé,red,2.3649889000000712,48.7915171
Secours Catholique de Villejuif - Cours de français,Fermé,red,2.3622771000000284,48.8024904
Secours Catholique de Villiers-sur-Marne,Fermé,red,2.546797999999967,48.825787
Secours Catholique de Nogent-sur-Marne - DALO,Fermé,red,2.484721600000057,48.8427604
Permanence CIDFF,Fermé,red,2.5080602000000454,48.8407199
Écoute et services,Ouvert,green,2.476217600000041,48.8357226
Entraide et Fraternité Nogentaise,Ouvert,green,2.484404100000006,48.8416191
Accueil de Jour LA HALTE,Fermé,red,2.4941796000000522,48.85792970000001
Restos du Coeur de Fontenay-sous-Bois,Fermé,red,2.4744183999999905,48.85318849999999
Conférence Saint Saturnin,Fermé,red,2.486974700000019,48.8372999
Solidarités nouvelles pour le logement (SNL),Ouvert,green,2.4691462000000683,48.8338918
Secours Catholique de Saint-Maur-des-Fossés,Fermé,red,2.487047299999972,48.7949506
Secours Catholique de la Queue-en-Brie,Fermé,red,2.5736394000000473,48.7924596
Tremplin Jeunes,Fermé,red,2.499962299999993,48.8383172
Secours Populaire - Comité de Bonneuil,Fermé,red,2.4833280000000286,48.77095059999999
Secours Populaire  - Comité de Champigny-sur-Marne / Siège départemental,Fermé,red,2.5113450000000057,48.823656
Secours Populaire - Comité de Chevilly-Larue,Fermé,red,2.3626265,48.7738693
MRS 94,Fermé,red,2.448019200000001,48.79451150000001
Association Joly,Fermé,red,2.473982699999965,48.7986802
La Maison de Karim,Fermé,red,2.394331299999976,48.7996616
Boutique Solidarité,Fermé,red,2.4488331000000017,48.7937974
L'Etape Ivryenne,Fermé,red,2.38426800000002,48.8059339
Restos du Coeur de Vitry sur Seine,Fermé,red,2.408672499999966,48.7754273
Restos du Coeur d'Alfortville,Fermé,red,2.4158694000000196,48.80462649999999
Restos du Coeur de Boissy-St-Léger,Fermé,red,2.5002245000000585,48.75296489999999
Restos du Coeur de Bonneuil,Fermé,red,2.4776311000000533,48.76937579999999
Restos du Coeur de Champigny,Fermé,red,2.498742499999935,48.8149221
Restos du Cœur de Choisy-le-Roi,Fermé,red,2.409626200000048,48.7647388
Restos du Coeur de Créteil,Fermé,red,2.4648893999999473,48.771491
Restos du Coeur de Fresnes,Modification,orange,2.3295731000000615,48.7581352
Restos du Coeur d'Ivry-sur-Seine,Modification,orange,2.3986112999999705,48.8157231
Restos du Coeur du Kremlin-Bicêtre,Fermé,red,2.3641344000000117,48.81447230000001
Restos du Coeur de Limeil-Brévannes,Fermé,red,2.4819124000000556,48.74352629999999
Restos du Coeur de Maisons Alfort,Fermé,red,2.436824300000012,48.8082311
Restos du Coeur d'Orly,Fermé,red,2.4074929999999313,48.7444035
Restos du Coeur de Sucy-en-Brie,Fermé,red,2.5108307000000423,48.7773618
Restos du Cœur de Valenton,Fermé,red,2.459481500000038,48.7486865
Restos du Coeur de Villecresnes,Fermé,red,2.544437900000048,48.715757
Restos du Cœur de Villejuif,Fermé,red,2.349415000000022,48.7858187
Restos du Coeur de Villeneuve-le-Roi,Fermé,red,2.407987100000014,48.7350316
Restos du Cœur de Villeneuve-Saint-Georges,Fermé,red,2.4460490000000163,48.75182589999999
Fontaine d'eau potable,Fermé,red,2.4666949,48.8073433
Fontaine d'eau potable,Fermé,red,2.4688413000000082,48.8057345
Fontaine d'eau potable,Fermé,red,2.478309,48.806644
Fontaine d'eau potable,Fermé,red,2.47917,48.806403
Fontaine d'eau potable,Fermé,red,2.4779815,48.8009981
Fontaine d'eau potable,Modification,orange,2.479545700000017,48.7979047
Fontaine d'eau potable,Modification,orange,2.4784789000000274,48.79478580000001
Fontaine d'eau potable,Modification,orange,2.479655199999999,48.7905621
Fontaine d'eau potable,Fermé,red,2.4568309,48.81422709999999
Fontaine d'eau potable,Fermé,red,2.45560660000001,48.8154836
Fontaine d'eau potable,Fermé,red,2.3582441999999446,48.7731599
Point d'eau potable,Fermé,red,2.5363760000000184,48.9198633
Cours de français du BAAM - Ivry,Fermé,red,2.39511600000003,48.8170158
MRAP Arcueil,Fermé,red,2.3316930999999386,48.80183580000001
Permanence RESF - Champigny,Fermé,red,2.506796099999974,48.81313759999999
"Association Citoyenneté, entraide solidarité",Fermé,red,2.4094563999999536,48.7624211
Permanence d'accès au droit des étrangers,Fermé,red,2.4523306999999477,48.7847822
Permanence RESF - Créteil,Fermé,red,2.457392000000027,48.7839551
Permanence Fontenay pour la diversité,Fermé,red,2.4762014,48.8466609
Collectif antiraciste de L’Haÿ les Roses,Fermé,red,2.33659990000001,48.7790281
Point d'Accès au Droit (PAD),Fermé,red,2.407327,48.744631
LDH Villiers sur Marne,Ouvert,green,2.5419130000000223,48.826688
Permanence MRAP,Fermé,red,2.3840379,48.8017219
Collectif Ivryen de Vigilance Contre le Racisme et pour l'aide aux sans-papiers,Modification,orange,2.3857915999999477,48.8138807
Bibliothèque George Sand,Modification,orange,2.3450970999999754,48.7785076
Bibliothèque Nelson Mandela,Modification,orange,2.3886360000000195,48.789655
Mediathèque Elsa Triolet,Fermé,red,2.3628171000000293,48.7924769
Médiathèque L'Echo,Modification,orange,2.362223399999948,48.81273359999999
Maison Pour Tous Jules Vallès,Modification,orange,2.366190299999971,48.8049903
MAJ Ouest (Alexandre Dumas),Ouvert,green,2.350838299999964,48.7964974
Maison de la Citoyenneté et de la Vie Associative (MCVA),Fermé,red,2.3591566999999714,48.8141707
Groupe Accueil et Solidarité,Modification,orange,2.365121199999976,48.792758
Médiathèque- Ludothèque de Bonneuil-sur-Marne,Modification,orange,2.4847882000000254,48.7699317
Bibliothèque René Fallet,Modification,orange,2.455768199999966,48.7472935
Médiathèque de l'Abbaye-Nelson Mandela,Modification,orange,2.470362199999954,48.7778193
Médiathèque Jean-Jacques Rousseau,Modification,orange,2.509842400000025,48.8120459
Bibliothèque André Malraux,Modification,orange,2.549036000000001,48.80525
Bibliothèque Gérard Philippe,Modification,orange,2.5449409999999943,48.81079
Médiathèque Coeur de Ville,Modification,orange,2.439395300000001,48.8483019
Médiathéque de Gentilly,Modification,orange,2.3474879999999985,48.814146
Atelier d'insertion Rejoué,Fermé,red,2.3900619999999435,48.79007780000001
Espace départemental des Solidarités (EDS) - Alfortville,Modification,orange,2.41478010000003,48.80955019999999
CPEF - rue d'Alembert,Fermé,red,2.426073599999995,48.7847661
PMI - rue d'Alembert,Fermé,red,2.4260898999999654,48.7847137
CCAS d'Alfortville,Fermé,red,2.4188444999999774,48.8056105
MDPH du Val-de-Marne,Fermé,red,2.4497821999999587,48.7969163
Espace insertion - Fontenay-sous-Bois,Fermé,red,2.466977199999974,48.8479281
Espace insertion - Champigny-sur-Marne,Modification,orange,2.505851399999983,48.8113935
CCAS d'Arcueil,Modification,orange,2.3369740000000547,48.80672300000001
La Maison des Solidarités,Fermé,red,2.3354036000000633,48.8056679
CCAS de Boissy-Saint-Léger,Fermé,red,2.513064100000065,48.74795899999999
CCAS de Bry-sur-Marne,Modification,orange,2.519487099999992,48.8352783
CCAS de Cachan,Modification,orange,2.3350897999999916,48.79433890000001
CCAS de Champigny-sur-Marne,Fermé,red,2.5108944999999494,48.8133323
CCAS de Charenton-le-Pont,Fermé,red,2.408329500000036,48.82102939999999
CCAS de Chennevières-sur-Marne,Fermé,red,2.533298000000059,48.7947375
CCAS de Chevilly-Larue,Fermé,red,2.3477155000000494,48.7712474
CCAS de Choisy-le-Roi,Fermé,red,2.40841869999997,48.7629488
CCAS de Fontenay-sous-Bois,Fermé,red,2.4747134000000415,48.8489698
CCAS de Fresnes,Fermé,red,2.3218590000000177,48.755665
CCAS de Gentilly,Fermé,red,2.348035399999958,48.815616
CCAS d'Ivry-sur-Seine,Modification,orange,2.3879110999999966,48.8120525
Maison des Solidarités et de l'Emploi (CCAS),Fermé,red,2.46528330000001,48.81683
CCAS de la Queue-en-Brie,Modification,orange,2.575582299999951,48.7903777
CCAS du Kremlin-Bicêtre,Fermé,red,2.3543443999999454,48.8075036
CCAS du Perreux-sur-Marne,Fermé,red,2.5084676000000172,48.84025889999999
CCAS du Plessis-Trévise,Fermé,red,2.5728265000000192,48.80898060000001
CCAS de l'Haÿ-les-Roses,Modification,orange,2.3374542999999903,48.77929089999999
CCAS de Limeil-Brévannes,Fermé,red,2.48183640000002,48.74321669999999
CCAS de Maisons-Alfort,Fermé,red,2.429871300000059,48.8008625
CCAS de Mandres-les-Roses,Modification,orange,2.5433914000000186,48.70238089999999
CCAS de Marolles-en-Brie,Fermé,red,2.5498457999999573,48.7326342
La Maison Sociale (CCAS),Fermé,red,2.4884472999999616,48.83877249999999
CCAS de Noiseau,Fermé,red,2.548631300000011,48.77465489999999
CCAS d'Orly,Fermé,red,2.4017063999999664,48.7440448
CCAS d'Ormesson-sur-Marne,Fermé,red,2.5396416999999474,48.7856096
CCAS de Périgny-sur-Yerres,Modification,orange,2.5503263000000516,48.69524450000001
CCAS de Rungis,Fermé,red,2.3463601999999355,48.7486214
CCAS de Saint-Mandé,Fermé,red,2.4191430999999284,48.84332659999999
CCAS de Saint-Maur-des-Fossés,Fermé,red,2.494832200000019,48.7938122
CCAS de Saint-Maurice,Fermé,red,2.427119199999993,48.818149
CCAS de Santeny,Fermé,red,2.5701360000000477,48.725774
CCAS de Sucy-en-Brie,Fermé,red,2.523716199999967,48.770973
CCAS de Thiais,Modification,orange,2.390212799999972,48.7637589
CCAS de Valenton,Fermé,red,2.4696450999999797,48.7442631
CCAS de Villecresnes,Fermé,red,2.5323676000000432,48.7211613
CCAS de Villejuif,Fermé,red,2.3628496999999697,48.7928782
CCAS de Villeneuve-le-Roi,Fermé,red,2.407987100000014,48.7350316
CCAS de Villeneuve-Saint-Georges,Modification,orange,2.4484540999999354,48.7306585
CCAS de Villiers-sur-Marne,Fermé,red,2.5396164,48.825657
CCAS de Vincennes,Fermé,red,2.440914199999952,48.8480344
CCAS de Vitry-sur-Seine,Fermé,red,2.388428200000021,48.78856829999999
Service Social Municipal,Fermé,red,2.486135699999977,48.7749649
Local Social,Fermé,red,2.486559199999988,48.7642896
Secours Catholique de Sucy-en-Brie,Fermé,red,2.5263320999999905,48.77448010000001
Secours Catholique de Vincennes,Fermé,red,2.4380763000000343,48.8495099
Secours Catholique de Vitry-sur-Seine,Fermé,red,2.401652199999944,48.7832708
Secours Catholique de Vitry-sur-Seine - Soutien Scolaire,Fermé,red,2.39933910000002,48.78585269999999
Secours Catholique de Cachan,Fermé,red,2.3227558999999474,48.7918994
Secours Catholique de Valenton,Fermé,red,2.4674337999999807,48.74694059999999
Secours Catholique du Kremlin-Bicêtre - MCVA,Fermé,red,2.3591566999999714,48.8141707
Secours Catholique du Kremlin-Bicêtre - Centre Social,Fermé,red,2.355707499999994,48.8071509
Secours Catholique de Chevilly-Larue,Fermé,red,2.3657203999999865,48.76452250000001
Secours Catholique de Choisy-le-Roi - Accueil de jour,Fermé,red,2.4086926999999605,48.7586335
Secours Catholique de Choisy-le-Roi - Cours de français 2,Fermé,red,2.4071669999999585,48.7671436
Secours Catholique de Fresnes,Fermé,red,2.327484199999958,48.7646853
Secours Catholique de Joinville-le-Pont,Fermé,red,2.4653303999999707,48.81932270000001
Secours Catholique du Plateau Briard,Fermé,red,2.5652145,48.7390845
Secours Catholique de Créteil,Fermé,red,2.4747681000000057,48.78143799999999
Secours Catholique de Fontenay-sous-Bois,Fermé,red,2.471520000000055,48.84818110000001
Secours Catholique de Boissy-Saint-Léger,Fermé,red,2.5015240999999833,48.7545847
Secours Catholique de Champigny-sur-Marne,Fermé,red,2.5538607999999385,48.8066608
Secours Catholique d'Alfortville,Fermé,red,2.4280392000000575,48.7897039
Secours Catholique du Plessis-Trévise,Fermé,red,2.572864299999992,48.8060182
Secours Catholique de la Queue-en-Brie - Cours de français,Fermé,red,2.574746399999981,48.7905883
CRÉER avec la langue française - rue du docteur Roux,Fermé,red,2.4885484000000133,48.7883844
Entraide et Partage,Modification,orange,2.431900100000007,48.849601
Point d'Accès au Droit (PAD) - Hôtel de ville,Modification,orange,2.388428200000021,48.78856829999999
Point d'Accès au Droit (PAD) - Relais Mairie de la Gare,Modification,orange,2.400093200000015,48.7987493
Point d'Accès au Droit (PAD) - Relais Mairie du Plateau,Modification,orange,2.382071799999949,48.7815796
Mission Locale de Vitry-sur-Seine,Fermé,red,2.387603000000013,48.7921944
Centre Municipal de Santé Pierre-Rouquès,Fermé,red,2.393279200000052,48.793085
CeGIDD de Vitry-sur-Seine,Fermé,red,2.393279200000052,48.793085
Unité Locale de la Croix-Rouge de Vitry,Fermé,red,2.404449999999997,48.780479
Lol'idays,Fermé,red,2.3952130000000125,48.7817753
Secours Populaire - Comité de Vitry,Fermé,red,2.3902822000000015,48.78722499999999
Espace Départemental des Solidarités (EDS) - Vitry-sur-Seine,Modification,orange,2.3889010999999982,48.7901015
PMI - rue Balzac,Fermé,red,2.4006991999999627,48.7782611
CPEF - rue Balzac,Fermé,red,2.4006991999999627,48.7782611
CPEF - avenue de la Commune,Fermé,red,2.393820000000005,48.78272759999999
Espace Départemental des Solidarités (EDS) - Villejuif,Modification,orange,2.3666163000000324,48.7838225
CPEF - avenue de Stalingrad,Fermé,red,2.366495900000018,48.78740879999999
CPEF - rue Henri Barbusse,Fermé,red,2.3651733000000377,48.8030522
PMI - rue Henri Barbusse,Fermé,red,2.3653105999999298,48.8032517
PMI - rue Romain Rolland,Fermé,red,2.3622110999999677,48.79354980000001
PMI - avenue Stalingrad,Fermé,red,2.366495900000018,48.78740879999999
PASS bucco-dentaire de l'Hôpital Henri Mondor,Fermé,red,2.4535022000000026,48.7970791
PASS psychiatrie de l'Hôpital Henri Mondor,Fermé,red,2.4535022000000026,48.7970791
CSAPA Henri Duchêne,Fermé,red,2.4082008000000314,48.76605949999999
Agence CPAM de Bonneuil-sur-Marne,Fermé,red,2.4860356000000365,48.7748445
ADIL du Val-de-Marne,Fermé,red,2.463464199999976,48.7901323
Pôle Emploi - Créteil,Fermé,red,2.472675200000026,48.7636166
Mission Locale du Plessis-Trévise,Fermé,red,2.5772597000000133,48.8087307
Espace Départemental des Solidarités (EDS) - Le Plessis-Trévise,Modification,orange,2.579055100000005,48.8069965
Centre Municipal de Soins,Fermé,red,2.540363599999978,48.8289264
Agence CPAM de Champigny-sur-Marne,Fermé,red,2.545731299999943,48.8113318
Espace Départemental des Solidarités (EDS) - L'Haÿ-les-Roses,Modification,orange,2.3390962999999374,48.7791831
CSAPA EPICE,Fermé,red,2.448812299999986,48.7938002
Solidarité Internationale,Fermé,red,2.3982614999999896,48.78347
Agence CPAM d'Ivry-sur-Seine,Fermé,red,2.3791151000000355,48.802223
Mission Locale d'Ivry-sur-Seine,Fermé,red,2.387743300000011,48.81145979999999
Pôle Emploi - Ivry-sur-Seine,Fermé,red,2.375270300000011,48.80771079999999
Espace Municipal de Médiation et d'Accès aux Droits (EMMAD),Fermé,red,2.3909011000000646,48.8139672
CMS Fanny Dewerpe,Fermé,red,2.3888487000000396,48.8138978
CMS Fanny Dewerpe - CeGIDDi,Fermé,red,2.3888487000000396,48.8138978
CMS Fanny Dewerpe - planning familial pour les jeunes,Fermé,red,2.3888487000000396,48.8138978
CMS Fanny Dewerpe - CSAPA,Fermé,red,2.3888487000000396,48.8138978
Ai Xin,Fermé,red,2.3719529999999622,48.81778299999999
Emmaüs Liberté - Ivry-sur-Seine,Fermé,red,2.3716922999999497,48.8136365
Emmaüs Liberté - Bercy 2,Fermé,red,2.393564500000001,48.825591
Emmaüs Liberté - Champigny-sur-Marne,Fermé,red,2.5320087999999714,48.81246460000001
AUVM - Domiciliation,Fermé,red,2.4185072999999875,48.7328895
PASS Externe,Ouvert,green,2.464435099999946,48.7920116
La Pagaille,Fermé,red,2.3981827999999723,48.81117939999999
La P'tite Pagaille,Fermé,red,2.3928476999999475,48.8159317
Donnons Aidons Troquons,Fermé,red,2.3884047999999893,48.7908993
AEF 94,Fermé,red,2.363253699999973,48.77830199999999
Cité des métiers,Fermé,red,2.408269300000029,48.76181869999999
MCATMS,Fermé,red,2.366377399999999,48.79434999999999
SAMI de Créteil,Fermé,red,2.448902299999986,48.79872
SAMI de Bry-sur-Marne,Fermé,red,2.527974200000017,48.8338774
SAMI de Champigny-sur-Marne,Fermé,red,2.512562600000024,48.8221243
SAMI de Chevilly Larue,Fermé,red,2.3501275999999507,48.7706578
SAMI de Choisy-le-Roi,Fermé,red,2.4051240000000007,48.7625913
SAMI de Limeil-Brévannes,Fermé,red,2.490762399999994,48.7501054
SAMI de Saint-Maur-des-Fossés,Fermé,red,2.4725187000000233,48.8042806
SAMI de Saint-Maurice,Fermé,red,2.423476800000003,48.822046
SAMI de Sucy-en-Brie,Fermé,red,2.529971899999964,48.76620190000001
SAMI de Villejuif,Fermé,red,2.3678895000000466,48.8042276
SAMI de Vincennes,Fermé,red,2.440823000000023,48.8467189
Maison de Justice et du Droit Val-de-Bièvre,Fermé,red,2.3667110000000093,48.793537
Clinique Juridique,Fermé,red,2.3674684999999727,48.78990129999999
La Maison de justice et du droit - Champigny sur Marne,Modification,orange,2.5105393999999706,48.8127468
Point d'accès aux Droits - Nogent-sur-Marne,Fermé,red,2.4931965000000673,48.8399769
Point d'Accès au Droit et à la Médiation (PADM),Fermé,red,2.4822585,48.8557845
Point d'Accès aux Droits des Jeunes,Fermé,red,2.468814199999997,48.78607299999999
Point d'Accès au Droit - Créteil,Fermé,red,2.4527147,48.7792148
Maison de la Famille et de l'Accès aux Droits,Fermé,red,2.4197463000000425,48.8079276
Mairie de Proximité,Fermé,red,2.425518,48.78665
Point d'Accès au Droit (PAD) - Hôtel de ville,Fermé,red,2.4094563999999536,48.7624211
Accueil de Jour du CLLAJ - Comité local pour le logement autonome des jeunes,Modification,orange,2.331054399999971,48.796468
Espace Mouloudji,Modification,orange,2.414914099999999,48.77075489999999
"Relais social de la famille, de la citoyenneté et de l’accès au droit",Fermé,red,2.4643008000000464,48.74850439999999
Centre municipal la Colline - Pôle Logement / Prévention Santé,Fermé,red,2.5534475,48.80294139999999
CIDFF - Maison du combattant et des sociétés,Fermé,red,2.4884528000000046,48.8024795
Bibliothèque centrale,Fermé,red,2.3341906000000563,48.79388179999999
CSAPA Regain,Modification,orange,2.5272990999999365,48.83351349999999
CSAPA de Champigny sur Marne,Fermé,red,2.5175153999999793,48.8117049
CSAPA de Le Plessis Trévise,Fermé,red,2.5710573000000068,48.81417289999999
CSAPA de Villeneuve Saint-Georges - Centre Littoral,Fermé,red,2.44934360000002,48.7315855
CSAPA Bicêtre,Fermé,red,2.357483000000002,48.8099127
SOS Familles Emmaüs,Fermé,red,2.410922400000004,48.8198245
"Mission Locale de Maisons-Alfort, Charenton, Saint-Maurice, Saint-Maur",Fermé,red,2.4421482000000196,48.7997987
Mission Locale Orly / Choisy / Villeneuve-le-Roi / Ablon-sur-Seine,Fermé,red,2.4160405,48.7520706
Mission Locale des Villes du Nord du Bois - Fontenay-sous-Bois,Fermé,red,2.4671132999999372,48.84792359999999
Mission Locale des Villes du Nord du Bois - Vincennes,Fermé,red,2.4287727999999333,48.8477942
