name,Fermeture_Estivale,colors,longitude,latitude
Maison de justice et du droit Paris-Saclay,Ouvert,green,2.16745,48.684757
Maison de justice et du droit,Ouvert,green,2.3384481,48.65977780000001
PASS Juvisy-sur-Orge,Ouvert,green,2.3735831,48.69117000000001
Pôle Familles,Ouvert,green,2.3807868,48.6856433
Pôle prévention,Ouvert,green,2.380726,48.68588159999999
CCAS Milly-la-Forêt,Ouvert,green,2.4673194,48.4031739
CCAS Gif-sur-Yvette,Modification,orange,2.1339425,48.7018272
CCAS Grigny,Ouvert,green,2.3786857,48.6502762
CCAS Lardy,Modification,orange,2.2634601,48.5219865
Secours populaire Milly-la-Forêt,Ouvert,green,2.4665254,48.4015644
Secours populaire de l'Arpajonnais,Fermé,red,2.2587225,48.5947722
Secours populaire Lisses,Ouvert,green,2.4250194,48.597136
Secours populaire Université d'Evry,Fermé,red,2.4273327,48.62416839999999
Secours populaire Evry,Fermé,red,2.4291135,48.6285738
Secours populaire Grigny,Fermé,red,2.378862,48.6479376
Secours populaire Fleury-Mérogis,Fermé,red,2.3651922,48.6401093
Secours populaire Sainte-Geneviève-des-Bois,Fermé,red,2.347931,48.6414928
Secours populaire Morsang-sur-Orge,Fermé,red,2.3405189,48.6579175
Secours populaire La Ville-du-Bois,Fermé,red,2.2739742,48.6554705
Secours populaire Epinay-sur-Orge,Ouvert,green,2.3226005,48.6721037
Secours populaire Les Ulis,Fermé,red,2.1653489,48.6823467
Secours populaire Orsay-Saclay,Fermé,red,2.1841596,48.6972155
Secours populaire Massy,Fermé,red,2.2554194,48.7338891
Secours populaire Verrières-le-Buisson,Fermé,red,2.2564481,48.7393008
Secours populaire Morangis,Ouvert,green,2.3428397,48.6952881
Secours populaire Savigny-sur-Orge,Fermé,red,2.349297,48.699001
Secours populaire Athis-Mons,Ouvert,green,2.3575438,48.70059819999999
Secours populaire Montgeron,Fermé,red,2.4518762,48.7092533
"VITA-LIS, Mission Locale Paris Saclay- Antenne de Palaiseau et siège social",Ouvert,green,2.2523502,48.71664939999999
Centre Social MJC,Ouvert,green,2.3192499,48.70338089999999
CCAS Villiers-sur-Orge,Ouvert,green,2.2986528,48.6580165
CCAS Igny,Ouvert,green,2.2260174,48.7421747
CCAS Quincy-sous-Sénart,Ouvert,green,2.5404148,48.6715826
CCAS Saulx-les-Chartreux,Ouvert,green,2.2642471,48.6913653
CCAS Villabé,Ouvert,green,2.4544066,48.5889526
CCAS Morangis,Ouvert,green,2.3318857,48.7051647
CCAS Yerres,Ouvert,green,2.480904,48.7106317
CCAS Savigny-sur-Orge,Ouvert,green,2.3459697,48.6791575
Secours Catholique Angerville,Fermé,red,1.9974407,48.312206
Secours Catholique A.B.E. (Arpajon-Breuillet-Egly),Fermé,red,2.2222222,48.5801333
Secours Catholique Evry,Fermé,red,2.4313054,48.62661259999999
Secours Catholique Soisy-sur-Seine,Fermé,red,2.4526558,48.6411064
Secours Catholique Sainte-Geneviève-des-Bois,Fermé,red,2.3467713,48.6408985
APESE Haïti,Modification,orange,2.4311704,48.64236940000001
Secours Catholique Morsang-sur-Orge,Fermé,red,2.348278800000001,48.652137
Secours Catholique Viry-Châtillon,Fermé,red,2.373807,48.6710354
Secours Catholique Draveil,Fermé,red,2.401252,48.6803836
Secours Catholique Savigny-sur-Orge,Fermé,red,2.3564421,48.6768607
Secours Catholique Val d’Yerres,Fermé,red,2.5248324,48.6976299
Secours Catholique Yerres,Modification,orange,2.4839278,48.7102266
Secours Catholique Gif-sur-Yvette,Ouvert,green,2.1323041,48.70201429999999
Secours Catholique Bures-sur-Yvette,Ouvert,green,2.1626941,48.6958214
Secours Catholique Villebon-sur-Yvette,Fermé,red,2.2343722,48.69970199999999
Secours Catholique Massy,Ouvert,green,2.2732767,48.7298477
Secours Catholique Bièvres,Ouvert,green,2.2159156,48.75427119999999
Secours Catholique Palaiseau,Fermé,red,2.2412671,48.7120536
Conférence SSVP Limours,Ouvert,green,2.0773033,48.6455984
Conférence SSVP Brunoy,Ouvert,green,2.5028335,48.697422
Conférence SSVP Longjumeau,Ouvert,green,2.2931015,48.6928352
Conférence SSVP Athis-Mons,Ouvert,green,2.3718041,48.7071113
Bateau Social Draveil,Ouvert,green,2.429469,48.6905902
Association ACINA,Ouvert,green,2.4780657,48.6098323
Secours populaire Paray-Vieille-Poste,Ouvert,green,2.357063999999999,48.7135437
Association ACINA - permanence Orsay,Ouvert,green,2.1882111,48.6988704
Secours populaire Epinay-sous-Sénart,Ouvert,green,2.5266648,48.6990271
CCAS Les Ulis,Modification,orange,2.1699596,48.6840741
CCAS Leuville-sur-Orge,Ouvert,green,2.2638719,48.6162091
CCAS Limours-en-Hurepoix,Fermé,red,2.0784284,48.6457645
CCAS Linas,Ouvert,green,2.2665748,48.6313922
CCAS Lisses,Ouvert,green,2.4251068,48.59731379999999
CCAS Longjumeau (Maison de la Fraternité),Ouvert,green,2.295974299999999,48.6890456
CCAS Marcoussis,Ouvert,green,2.2292066,48.6412042
CCAS de Massy,Ouvert,green,2.2697937,48.7316036
CCAS Mennecy,Ouvert,green,2.4448971,48.5674274
CCAS Montgeron,Ouvert,green,2.461583,48.7036766
CCAS Morsang-sur-Orge,Ouvert,green,2.3464839,48.6617672
CCAS Orsay,Ouvert,green,2.1876533,48.69903049999999
CCAS Palaiseau,Ouvert,green,2.2520256,48.7164628
CCAS Le Plessis-Pâté,Ouvert,green,2.3251282,48.6123324
CCAS Ris-Orangis,Ouvert,green,2.41603,48.65361859999999
CCAS Saint-Germain-Lès-Arpajon,Ouvert,green,2.2594855,48.5950405
CCAS Saint-Michel-sur-Orge,Ouvert,green,2.3142005,48.6388615
CCAS Vigneux-sur-Seine,Ouvert,green,2.4155044,48.7009983
CCAS Viry-Châtillon,Ouvert,green,2.3750461,48.67010389999999
CCAS Verrières-le-Buisson,Ouvert,green,2.2671379,48.74646509999999
PRO EMPLOI Interim - Juvisy-sur-Orge,Ouvert,green,2.3803962,48.6865003
Secours Catholique - Délégation de l'Essonne,Ouvert,green,2.4288308,48.624966
Agence Départementale d’Information sur le Logement (ADIL) Essonne,Ouvert,green,2.4247293,48.6354069
Permanence ADIL - Arpajon,Ouvert,green,2.2485284,48.5861819
Permanence ADIL - Chilly-Mazarin,Ouvert,green,2.3208192,48.7025632
Permanence ADIL - Etampes,Ouvert,green,2.1523467,48.43159629999999
Permanence ADIL - Evry- Courcouronnes,Ouvert,green,2.4131695,48.6293338
Permanence ADIL - Les Ulis,Ouvert,green,2.16745,48.684757
Permanence ADIL - Longjumeau,Ouvert,green,2.2962948,48.68892
Permanence ADIL - Massy,Ouvert,green,2.2697937,48.7316036
Permanence ADIL - Ris-Orangis,Ouvert,green,2.4121915,48.6586916
Permanence ADIL - Vigneux-sur-Seine,Ouvert,green,2.4209045,48.700536
Permanence ADIL - Villemoisson-sur-Orge,Ouvert,green,2.3384317,48.6594153
Espace Lino Ventura,Ouvert,green,2.2586936,48.7302749
Association Léa Solidarité Femmes,Ouvert,green,2.4604529,48.703859
