name,Fermeture_Estivale,colors,longitude,latitude
Nouvel Espoir - Mantes la Jolie,Fermé,red,1.69968879999999,48.9940426
Antenne Nouvel Espoir - Les Mureaux,Ouvert,green,1.9131042,48.9860708
Arbre à pain,Fermé,red,2.087627999999995,48.9000089
Fraternité Mission Populaire de Trappes,Ouvert,green,1.9912529000000632,48.77705719999999
Mission locale des Mureaux,Ouvert,green,1.9131862,48.9907782
Mission locale de Saint-Germain-en-Laye,Ouvert,green,2.086026,48.8978584
Mission locale  - site de Trappes,Ouvert,green,1.9923439000000371,48.7765711
Permanence - Mission locale Chanteloup-les-Vignes,Ouvert,green,2.02677790000007,48.9720945
Centre de Protection Maternelle et Infantile (PMI) d’Aubergenville,Ouvert,green,1.8603152,48.9573733
Centre de Protection Maternelle et Infantile (PMI) de Chanteloup-les-Vignes,Ouvert,green,2.0272021,48.9723087
Centre de Protection Maternelle et Infantile (PMI) de Conflans-sainte-honorine,Ouvert,green,2.105547500000057,48.9992555
Centre de Protection Maternelle et Infantile (PMI) de Guyancourt,Fermé,red,2.051289,48.787488
Centre de Protection Maternelle et Infantile (PMI) de Houdan,Ouvert,green,1.6027097,48.7898473
Centre de Protection Maternelle et Infantile (PMI) de Houilles,Ouvert,green,2.1861811,48.92711689999999
Centre de Protection Maternelle et Infantile (PMI) de La Celle-Saint-Cloud,Ouvert,green,2.1350965,48.84703
PMI de Maurepas,Ouvert,green,1.9427944000000252,48.7620934
Centre de Protection Maternelle et Infantile (PMI) de Plaisir,Ouvert,green,1.9566823,48.8297495
Centre de Protection Maternelle et Infantile (PMI) de Poissy,Ouvert,green,2.0461462,48.9270959
Centre de Protection Maternelle et Infantile (PMI) de Rambouillet,Ouvert,green,1.8267879,48.6499923
Centre de Protection Maternelle et Infantile (PMI) de Saint-Cyr-l'Ecole,Ouvert,green,2.0617058,48.8021392
Centre de Protection Maternelle et Infantile (PMI)  de Saint-Germain-en-laye,Ouvert,green,2.086026,48.8978584
Centre de Protection Maternelle et Infantile (PMI) de Trappes,Ouvert,green,1.9841719,48.7796745
Centre de Protection Maternelle et Infantile (PMI) de Vélizy,Ouvert,green,2.1827059,48.7861971
Centre de Protection Maternelle et Infantile (PMI) de Vernouillet,Ouvert,green,1.9856168,48.9771028
Centre de Protection Maternelle et Infantile (PMI) de Versailles,Ouvert,green,2.1342274,48.80279960000001
Centre de protection maternelle et infantile (PMI) des Clayes-sous-Bois,Ouvert,green,1.9878490999999485,48.8267415
Centre hospitalier Intercommunal de Meulan-les Mureaux - Permanence d'accès aux soins de santé (PASS) ,Ouvert,green,1.9116189999999733,49.0027287
Mission locale du Mantois ,Ouvert,green,1.686313000000041,49.00045249999999
Institut Women-Safe,Fermé,red,2.086026,48.8978584
Associations de Solidarité avec Tou-te-s les Immigré-e-s (ASTI) de Mantes-la-Jolie,Fermé,red,1.709455700000035,48.9914942
"Insertion, Solidarité, Autonomie (ISA)",Ouvert,green,1.895092,48.98564529999999
Centre de Protection Maternelle et Infantile (PMI) d'Achères,Ouvert,green,2.06275370000003,48.9602058
Centre Médico Psychologique Infanto juvénile (CMPI) de Maurepas,Ouvert,green,1.943128999999999,48.7618593
Les Restos du Coeur de Limay,Fermé,red,1.7490116999999827,48.9959466
Centre d'information sur les droits des femmes et des familles (CIDFF) - Yvelines siège,Fermé,red,2.024560000000065,48.9434222
Parc Charles de Gaulle,Ouvert,green,2.1850904000000355,48.9229229
Fontaine Wallace,Ouvert,green,2.1871209999999337,48.92272190000001
AGORAé de Saint-Quentin-en-Yvelines,Ouvert,green,2.044503,48.7803178
Centre social André-Malraux,Ouvert,green,2.0284286999999495,48.9210163
 Associations de Solidarité avec Tou-te-s les Immigré-e-s (ASTI) Sartrouville,Fermé,red,2.1667825,48.93387269999999
Médiathèque Christine-de-Pizan,Ouvert,green,2.0399385,48.932172
Médiathèque du Canal,Ouvert,green,2.041696,48.78279999999999
Médiathèque Anatole-France,Ouvert,green,1.9828709999999319,48.781808
Secours catholique Le Confluent,Ouvert,green,2.113786,49.0050278
Secours catholique Meulan,Ouvert,green,1.9101623000000245,49.00555620000001
Secours catholique Mantes-la-Jolie,Ouvert,green,1.719790200000034,48.9906819
Secours Catholique Bonnières sur Seine,Ouvert,green,1.5766753999999992,49.0363991
Secours catholique Limay / Vexin,Ouvert,green,1.8090204000000085,48.99023080000001
Secours catholique Les Mureaux,Ouvert,green,1.895091999999977,48.98564529999999
Secours catholique Verneuil sur Seine / Vernouillet,Ouvert,green,1.9774730000000318,48.9793636
Secours catholique Triel sur Seine,Ouvert,green,2.0095479,48.9737722
Secours Catholique Achères,Ouvert,green,2.071559799999932,48.9593569
Secours catholique  de Maisons Laffitte - L'Escale Partage,Ouvert,green,2.1450392,48.94836799999999
Secours Catholique Poissy,Fermé,red,2.0513551000000234,48.9300601
Secours catholique Carrières-sous-Poissy,Ouvert,green,2.0401597,48.9481323
Secours catholique Mesnil le Roi,Ouvert,green,2.1228750999999875,48.94048220000001
Secours catholique Montesson,Ouvert,green,2.1497259000000213,48.9077998
Secours catholique Sartrouville,Ouvert,green,2.187177199999951,48.9439082
Secours catholique Chatou,Ouvert,green,2.1570676999999705,48.902778
Secours catholique Houilles-Carrières,Ouvert,green,2.1955937999999833,48.9174484
Secours catholique Le Vésinet / Le Pecq,Ouvert,green,2.134335700000065,48.8936842
Secours catholique Saint Germain en Laye,Ouvert,green,2.064917199999968,48.8930682
Secours catholique Croissy sur Seine,Ouvert,green,2.146434699999986,48.8792869
Secours catholique Marly-le-Roi,Ouvert,green,2.085111999999981,48.87759779999999
Secours catholique La Celle Saint Cloud / Bougival,Ouvert,green,2.1305210000000443,48.8454647
Secours catholique Louveciennes,Ouvert,green,2.1108517999999776,48.8582371
Secours catholique Noisy le Roi,Ouvert,green,2.0667757999999594,48.8402145
Secours catholique Villepreux-Les Clayes,Ouvert,green,1.9873848,48.8273064
Secours catholique Plaisir,Ouvert,green,1.9441063,48.83256249999999
Secours catholique Breval,Ouvert,green,1.5365240999999514,48.9437569
Secours catholique Chesnay,Ouvert,green,2.1234154999999646,48.82581889999999
Secours catholique Versailles Ste Bernadette/St Symphorien,Fermé,red,2.1559838,48.8070139
Secours catholique Saint Cyr l’Ecole,Ouvert,green,2.061003000000028,48.8064569
Secours catholique Fontenay le Fleury,Ouvert,green,2.0463862999999947,48.8121749
Secours catholique Trappes,Ouvert,green,1.9998699000000215,48.7781751
Secours catholique La Queue Lez Yvelines,Ouvert,green,1.7646791,48.8053603
Secours catholique Houdan,Ouvert,green,1.602210600000035,48.7897038
"Epicerie sociale ""GAF"" du Secours Catholique",Fermé,red,2.1567444,48.81195109999999
Secours catholique Guyancourt,Ouvert,green,2.0735706,48.7741269
Secours catholique Vélizy Villacoublay,Ouvert,green,2.180733299999929,48.78579389999999
Secours catholique Jouy en Josas,Ouvert,green,2.1685216,48.7633221
Secours catholique Chevreuse,Ouvert,green,2.039401699999985,48.7083004
Secours catholique Le Perray-Les Essarts,Ouvert,green,1.8548533000000589,48.6947153
Secours catholique Rambouillet,Ouvert,green,1.8271608999999671,48.64672699999999
Secours Catholique - Saint Arnoult en Yvelines,Ouvert,green,1.9408384,48.5724544
Secours catholique Ablis-St Arnoult,Ouvert,green,1.8338717,48.515167
Boutique solidaire de vêtements Mod’51,Ouvert,green,2.039590999999973,48.7673784
Secours catholique Voisins le Bretonneux,Ouvert,green,2.052967900000001,48.7549749
Secours catholique Maurepas,Ouvert,green,1.9423882,48.76124069999999
Chez Henry  Houilles/Carrières-sur-Seine,Ouvert,green,2.1877638,48.922525
Vestiboutique unité locale de Mantes-la-Jolie Croix-Rouge,Fermé,red,1.6981160000000273,49.0004714
Epicerie sociale de Mantes la Jolie,Ouvert,green,1.6997466000000259,48.9966786
Croix-Rouge Unité locale de Meulan en Yvelines,Ouvert,green,1.9127269,49.0053412
Vestiboutique - Croix Rouge Unité locale de Saint-Germain-en-Laye,Fermé,red,2.0645821,48.893313
Vestiboutique Croix-rouge Française Sartrouville,Fermé,red,2.162364499999967,48.9420186
Croix Rouge Unité locale de Sartrouville,Ouvert,green,2.1650158,48.9474442
Secours populaire Antenne des Mureaux (Mermoz),Fermé,red,1.8954664,48.98930260000001
Secours populaire Antenne de Conflans Ste Honorine,Modification,orange,2.113786,49.0050278
Secours populaire Antenne de Montesson,Ouvert,green,2.149492799999962,48.90827650000001
Secours populaire Antenne de Chatou-Croissy-Le Vésinet,Fermé,red,2.1594445000000633,48.89929009999999
Secours populaire Comité de Meulan-en-Yvelines,Fermé,red,1.9176515999999992,49.0117367
Secours populaire comité de Poissy,Ouvert,green,2.037697,48.9312902
Collectif Etrangers Français en Yvelines (CEFY) - Conflans Sainte Honorine,Ouvert,green,2.102004299999976,49.003256
Point-justice de Chanteloup-les-Vignes (anciennement PAD),Fermé,red,2.0298501,48.97256650000001
Centre Communal d'Action Sociale (CCAS) de Limay,Ouvert,green,1.7358547000000044,48.99205699999999
Permanence ADIL78  (Agence Départementale d'Information sur le Logement) à Magnanville,Fermé,red,1.6960157,48.97712719999999
Centre de vie sociale Augustin Serre,Modification,orange,1.7033383000000413,48.97644729999999
Permanence ADIL78 (Agence Départementale d'Information sur le Logement) à Sartrouville ,Fermé,red,2.1976185,48.9419644
Permanence ADIL78  (Agence Départementale d'Information sur le Logement) à Montesson,Fermé,red,2.1497768000000406,48.9084083
Permanence ADIL78  (Agence Départementale d'Information sur le Logement)  à Chatou,Fermé,red,2.1602139999999963,48.8894781
Centre d'accueil et d'accompagnement à la réduction des risques des usagers de drogues (CAARUD) - Mantes la Jolie,Ouvert,green,1.7094048999999814,48.99146529999999
Centre de Protection Maternelle et Infantile (PMI) de Limay,Ouvert,green,1.7362307,48.99528919999999
Centre de Protection Maternelle et Infantile (PMI) des Mureaux,Ouvert,green,1.9112003,48.99287169999999
Centre de Protection Maternelle et Infantile (PMI) de Sartrouville,Ouvert,green,2.188157,48.9438443
Centre Hospitalier Intercommunal de Meulan-Les-Mureaux - Centre de Planification et d'Education Familiale de Meulan-les-Mureaux,Fermé,red,1.9098008999999365,49.0031988
Centre de planification et d’éducation familiale (CPEF) de Poissy,Ouvert,green,2.045874,48.9314952
Centre de planification et d’éducation familiale (CPEF) de Saint-Germain-en-Laye,Ouvert,green,2.0857799999999997,48.8977291
Centre de planification et d’éducation familiale (CPEF) de Sartrouville,Ouvert,green,2.188157,48.9438443
Centre de planification et d’éducation familiale (CPEF) de Houilles,Ouvert,green,2.1861811,48.92711689999999
Centre de planification et d’éducation familiale (CPEF) du Vésinet,Ouvert,green,2.130749100000001,48.88276930000001
Permanence d'accès aux soins de santé (PASS) du Centre Hospitalier François QUESNAY,Ouvert,green,1.6745422,48.9985807
"Centre gratuit d'information, de dépistage et de diagnostic (CeGIDD) du Centre Hospitalier Intercommunal de Poissy / Saint-Germain-en-Laye",Ouvert,green,2.084649,48.8982479
"Centre de Soin, d'Accompagnement et de Prévention en Addictologie (CSAPA) résidentiel KAIROS",Ouvert,green,2.047275300000024,48.9675525
Centre Médico-Psychologique Infanto-juvénile (CMPI) d'Aubergenville,Ouvert,green,1.8519705999999587,48.9590091
Centre médico-psychologique (CMP) d'Aubergenville,Ouvert,green,1.8474635,48.9706783
Centre médico-psychologique infanto-juvénile (CMPI) de Chanteloup-les-Vignes,Ouvert,green,2.0273007,48.97280440000001
Centre médico-psychologique infanto-juvénile (CMPI) de Conflans-Sainte-Honorine,Ouvert,green,2.1053251,48.9992166
Centre médico-psychologique (CMP) enfants-adolescents Le Vésinet,Ouvert,green,2.1371916,48.894287
"Centre médico-psychologique (CMP) adultes ""Maisons-Laffitte""",Ouvert,green,2.1430878,48.94708749999999
Centre médico-psychologique (CMP) - Maisons Lafitte,Ouvert,green,2.149590900000021,48.9450504
Centre Médico-Psychologique (CMP) de Mantes-la-Jolie,Ouvert,green,1.6948504,48.9947935
"Centre médico-psychologique (CMP) adultes ""Marly le Roi""",Ouvert,green,2.093620099999999,48.87774460000001
Centre Médico-psychologique Infanto-juvénile (CMPI) de Maule,Ouvert,green,1.851654999999937,48.91326
Centre Gilbert Raby,Ouvert,green,1.9283407000000352,49.0078048
Centre d’Accueil Thérapeutique à Temps Partiel des Mureaux,Ouvert,green,1.9111152000000402,48.9880217
Le Centre médico-psychologique (CMP) adultes Les Mureaux,Ouvert,green,1.9110618,48.988018
"Le Centre médico-psychologique pour enfants et adolescents (CMPEE) ""La Pommeraie""",Ouvert,green,1.9486768,48.8259143
Centre médico-psychologique infanto-juvénile (CMPI) de Poissy,Ouvert,green,2.0443369,48.93246649999999
Emmaüs Communauté Bougival,Ouvert,green,2.1174091,48.87910189999999
Solidarité Chômeurs,Modification,orange,2.063077,48.8904408
Maison de secteur,Ouvert,green,1.9148708999999826,48.9990906
Centre Médico-psychologique Infanto-juvénile (CMPI) des Mureaux,Ouvert,green,1.9150270000000091,48.99845740000001
Ressourcerie APTIMA,Ouvert,green,1.6796019,48.99411449999999
Pôle social Simone Veil,Ouvert,green,2.0447572,48.927133
Centre Communal d'Action Sociale (CCAS) Maison bleue - Poissy,Ouvert,green,2.041491599999972,48.9291873
Association AMISEY,Ouvert,green,2.0284286999999495,48.9210163
Point Information Médiation Multi Services (PIMMS) Des Mureaux,Ouvert,green,1.9128188,48.9938685
Planning Familial 78,Ouvert,green,1.9106365000000096,48.9809142
Centre Communal d'Action Sociale (CCAS) de Meulan,Modification,orange,1.9101716000000124,49.005029
HUDA Mezy,Ouvert,green,1.8831900000000132,49.00061249999999
Les Restos du Coeur - Les Relais du Coeur des Yvelines - SIEGE,Ouvert,green,1.9781097000000045,48.8298123
Mission locale Conflans Sainte Honorine,Fermé,red,2.0938131,48.99329049999999
Maison de sante pluriprofessionnelle Philippe Marze Les Mureaux,Ouvert,green,1.9106037,48.9892829
Mission locale de Sartrouville,Ouvert,green,2.1601768,48.9371952
Travail temporaire Ami services,Fermé,red,2.1366113,48.9530714
Médiathèque Les Mureaux,Ouvert,green,1.914344700000015,48.9884701
Croix Rouge Française - Unité locale les Mureaux,Ouvert,green,1.895092,48.98564529999999
Centre de vie sociale le Patio,Ouvert,green,1.715861000000018,48.968441
Bibliothèque du Domaine de la Vallée,Fermé,red,1.7158650999999736,48.96884279999999
Centre de vie sociale Arche en ciel,Ouvert,green,1.6949756000000207,48.9819487
"La Sève, antenne de solidarité évangélique",Ouvert,green,2.073701000000028,48.8937007
"Centre de Soin, d'Accompagnement et de Prévention en Addictologie (CSAPA) - Saint-Germain-en-Laye",Ouvert,green,2.0828676,48.8978687
Point de garde médicale de Saint-Germain-en-Laye,Ouvert,green,2.0933813999999984,48.8982103
Permanence France Victimes 78 Commissariat de Saint-Germain-en-Laye,Ouvert,green,2.0933115,48.8999591
Centre Communal d'Action Sociale (CCAS) - Saint Germain en Laye,Ouvert,green,2.083716500000037,48.8997444
Association générale des familles,Ouvert,green,2.0933813999999984,48.8982103
Maison de la famille AGASEC - Saint-Germain-en-Laye,Fermé,red,2.0792172,48.8959039
Centre socio-culturel La Soucoupe,Fermé,red,2.0644680000000335,48.891954
Petits frères des pauvres,Ouvert,green,2.0639539,48.88494580000001
ASTI (Association de Solidarité avec Tous les Immigrés) - Saint-Germain-en-Laye,Ouvert,green,2.092571000000021,48.8978907
AGIR ABCD,Ouvert,green,2.0847122000000127,48.8995677
AMI Services Boucle de Seine,Fermé,red,2.10547489999999,48.8956086
Mode d'emploi Les Mureaux,Fermé,red,1.9110286999999744,48.98826869999999
CAP Santé,Ouvert,green,1.9104666000000634,49.0055251
Emmaüs Communauté Dennemont,Ouvert,green,1.6795697000000018,49.01808430000001
Section de la Ligue des droits de l'Homme (LDH) - Mantes,Ouvert,green,1.7077556000000413,48.9752325
La Croix bleue Poissy - Mantes La Jolie,Ouvert,green,2.0379597999999532,48.9288221
Bibliothèque Jean Anouilh,Ouvert,green,1.7026633000000402,48.9753573
Comptoir Jacques Brel,Ouvert,green,1.7087976000000253,48.97616619999999
Centre Social et Culturel-Espace Rosa PARKS,Fermé,red,2.0266704000000573,48.94262519999999
Maison de quartier Jacques MIQUEL,Ouvert,green,1.964168500000028,48.7589338
Centre de Vie Sociale Aimé Césaire,Ouvert,green,1.6860560000000078,48.99742299999999
Centre de Vie Sociale Gassicourt,Ouvert,green,1.7009714,48.9969733
Centre de Vie Sociale Peintres Médecins,Ouvert,green,1.6852969,49.0050187
Centre de Vie Sociale Les Garennes,Ouvert,green,1.6944871,49.00193830000001
Maison des familles Flora Tristan,Fermé,red,1.948829,48.827866
"Maison des Familles ""La Mosaïque""",Ouvert,green,1.9526590000000397,48.8200349
Centre Social Vanpoulle,Ouvert,green,2.0558945,48.9374114
Mode d'emploi Sartrouville,Fermé,red,2.1568428000000495,48.9371911
Mode d'emploi Mantes-la-Jolie,Fermé,red,1.7162597,48.99012039999999
Mode d'emploi Saint Germain-en-Laye,Ouvert,green,2.0895313999999416,48.8961365
CADI Plaisir,Ouvert,green,1.9686934000000065,48.8275053
CBL Réagir Saint-Cyr-l’Ecole,Fermé,red,2.058810200000039,48.80864829999999
Permanence de l'association DIRE à Plaisir,Ouvert,green,1.948829,48.827866
Plaisir vestiaire - antenne du Valibout,Fermé,red,1.9554669999999987,48.8220223
Groupe de parole Poissy,Ouvert,green,2.0437651,48.933027
Permanence ADIL78 (Agence Départemental d'Information sur le Logement) à Carrières-sur-Seine,Fermé,red,2.176480500000025,48.9061351
Centre d'information sur les droits des femmes et des familles (CIDFF) au commissariat de Mantes-la-Jolie,Ouvert,green,1.6958714,48.9924598
Maison des Associations - Meulan Paradis,Ouvert,green,1.9152907999999798,49.0110724
Permanence d'aide aux victimes au commissariat de Plaisir,Fermé,red,1.9629424,48.8187909
Hôpital de jour de Buchelay,Ouvert,green,1.682463900000016,48.9786062
Centre médico-psycho-pédagogique (CMPP) « Mantes-la-Jolie »,Ouvert,green,1.7088264999999865,48.9907385
Hôpital de jour,Fermé,red,1.717278800000031,48.9922267
Centre médico-psychologique infanto-juvénile (CMPI) d'Achères,Ouvert,green,2.075096599999999,48.96943940000001
Hôpital de jour infanto-juvénile de Poissy,Ouvert,green,2.0443369,48.93246649999999
"Centre Médico-Psychologique (CMP) enfants-adolescents ""John Bowlby""",Ouvert,green,2.073784,48.894398
"Centre médico-psychologique (CMP) enfants-adolescents ""Les Deux Rives""",Ouvert,green,2.1681396,48.94000860000001
"Hôpital de jour jeunes enfants ""Roger Misès A"", ""B' et ""C""",Ouvert,green,2.1324422999999797,48.9236124
Centre médico-psycho-pédagogique (CMPP) Saint-germain-en-laye,Ouvert,green,2.0675741000000016,48.8943615
Centre médico-psycho-pédagogique (CMPP)  infanto-juvénile,Fermé,red,2.0906936999999743,48.8953669
Relais Jeunes et Familles 78,Fermé,red,2.084649000000013,48.8982479
"Hôpital de Jour pour enfants ""La Rencontre""",Ouvert,green,1.9053006,49.004658
Hôpital de Jour J.B. Corot,Ouvert,green,1.7191991,48.98496479999999
Le Centre médico-psychologique (CMP) adultes de Meulan,Ouvert,green,1.9098009,49.0031988
Unité d’hospitalisation le Zéphyr,Ouvert,green,1.933080700000005,48.987033
Hôpital de jour,Ouvert,green,1.9120531,48.98209370000001
Centre d’accueil et de soins médico-psychologique (CASMP) de Conflans,Ouvert,green,2.0957993,48.9949957
Service d'urgence et d'accueil du CHIPS - Site de Poissy,Ouvert,green,2.0217618,48.9188675
Point d'eau,Ouvert,green,2.197819699999968,48.7823649
Point d'eau,Ouvert,green,2.2074486000000206,48.7798355
Point d'eau,Ouvert,green,2.1708230000000412,48.782946
Sanitaires,Ouvert,green,2.1820817999999917,48.7850956
Centre d’accueil de jour,Ouvert,green,2.0305963,48.9661212
Groupe d’entraide mutuelle la Solidarité,Ouvert,green,2.110958699999969,49.0052376
Centre médico-psychologique (CMP) adultes d’Achères,Ouvert,green,2.0624329,48.9569496
Centre médico-psychologique (CMP) adultes de Poissy,Ouvert,green,2.0219057,48.9189154
Cap santé 78 - dispositif d'écoute psychologique,Ouvert,green,2.034275100000059,48.9407058
Hôpital de jour adultes de Poissy,Ouvert,green,2.0219057,48.9189154
Consultations thérapie du couple et de la famille - Centre Hospitalier de Poissy,Ouvert,green,2.021905800000013,48.9189154
Groupe d’entraide mutuelle Arc-en-Ciel,Fermé,red,2.045867599999999,48.92756969999999
Centre médico-psychologique (CMP) adultes Saint-Germain-en-Laye,Ouvert,green,2.084649,48.8982479
Hôpital de jour et CATTP adultes Saint-Germain-en-Laye,Ouvert,green,2.0757451,48.8989376
Hôpital de jour adultes de Sartrouville,Ouvert,green,2.1624569,48.9421298
"Hôpital de jour adultes ""Henri Matisse""",Ouvert,green,2.152032,48.90557199999999
Service d’accompagnement à la vie sociale Leopold Bellan,Ouvert,green,2.1556331,48.9380439
Groupe d’entraide mutuelle Leopold Bellan,Ouvert,green,2.1665250999999444,48.9402076
CMP adultes de Verneuil-sur-Seine,Ouvert,green,1.97126209999999,48.9836173
Espace de médiation thérapeutique l’Arc-en-Ciel,Ouvert,green,1.933080700000005,48.987033
Maison du voisinage,Ouvert,green,1.8470221000000038,48.97293039999999
Centre social “La Maison de Tous”,Ouvert,green,1.8600352999999359,48.9564983
Permanence Centre d'information sur les droits des femmes et des familles (CIDFF) à la Maison des Associations - Aubergenville,Ouvert,green,1.855339899999999,48.9628626
Permanence du Centre d'information sur les droits des femmes et des familles (CIDFF) au Pôle multiservices Michel Colucci - Poissy,Fermé,red,2.0274041000000125,48.9427483
Permanence du Centre d'Information sur les Droits des Femmes et des Familles (CIDFF) à l'Espace Romagné,Fermé,red,2.097680999999999,48.997595
Permanence du Centre d'information sur les droits des femmes et des familles (CIDFF) au Commissariat de Police des Mureaux,Ouvert,green,1.9113065,48.9859605
Centre Communal d'Action Sociale (CCAS)de Poissy - permanences du Centre d'information sur les droits des femmes et des familles (CIDFF),Ouvert,green,2.044757200000049,48.927133
Centre Communal d'Action Sociale (CCAS) de Verneuil sur Seine,Ouvert,green,1.9769604000000527,48.97921420000001
Permanence du Centre d'information sur les droits des femmes et des familles (CIDFF) au Centre socio culturel Resedas - Vernouillet,Fermé,red,1.9854545000000599,48.9766781
"Hôpital de jour adultes ""Jean Ernst""",Ouvert,green,2.0924757,48.8730106
Groupe d'entraide mutuelle Les Mureaux,Ouvert,green,1.9128087999999934,48.9936929
Ecole Française des Femmes de Mantes la Jolie,Fermé,red,1.6856506000000309,48.9974477
Point information Jeunesse (PIJ) d'Aubergenville,Ouvert,green,1.8600353,48.9564983
Bureau d'information jeunesse (BIJ) Achères,Fermé,red,2.0756332,48.9692816
Centre Communal d'Action Sociale (CCAS) de Chanteloup les Vignes,Ouvert,green,2.0298722,48.9725551
Croix-Rouge Unité locale de la boucle seine sud - site Europe,Fermé,red,2.1591997000000447,48.9054504
Croix-Rouge Française - Halte Garderie « Les Souris Verte »,Fermé,red,1.604135700000029,48.78929309999999
Bureau information jeunesse (BIJ) Les Mureaux,Ouvert,green,1.910356800000045,48.9924153
Secteur d'Action Sociale (SAS) des Mureaux,Ouvert,green,1.9133136000000377,48.9907483
Secteur d'Action Sociale (SAS ) de Mantes-la-Ville,Ouvert,green,1.7073392,48.9765773
Croix Rouge unité Locale de Maule – Neauphle – Monfort,Ouvert,green,1.851654999999937,48.91326
Secteur d'Action Sociale (SAS) de Meulan-en-Yvelines,Ouvert,green,1.9089309,49.0029525
Secteur d'Action Sociale (SAS) de Poissy,Ouvert,green,2.037469099999953,48.9309751
Secteur d'Action Sociale (SAS) de Sartrouville,Ouvert,green,2.1759222,48.9348913
Permanence à l'écoutille de Chatou,Fermé,red,2.1590556999999535,48.90381139999999
